Crimson Pirate, The (1952),Adventure|Comedy|Sci-Fi,,,,,,
Thelma & Louise (1991),Action|Adventure|Comedy|Crime|Drama|Romance,,,,,,,
Something for Everyone (1970),Comedy|Crime,,,,,,,
...And Justice for All (1979),Drama|Thriller,,,,,,,
Animal House (1978),Comedy,,,,,,,
She's Gotta Have It (1986),Comedy|Romance,,,,,,,
School Daze (1988),Drama,,,,,,,
Do the Right Thing (1989),Comedy|Drama,,,,,,,
Mo' Better Blues (1990),Drama|Musical,,,,,,,
Jungle Fever (1991),Drama|Romance,,,,,,,
Coogan's Bluff (1968),Crime,,,,,,,
Champ, The (1979),Drama,,,,,,
Creature Comforts (1989),Animation|Comedy,,,,,,,
Death Wish (1974),Action|Crime|Drama,,,,,,,
Death Wish 2 (1982),Action|Drama,,,,,,,
Death Wish 3 (1985),Action|Drama,,,,,,,
Death Wish 4: The Crackdown (1987),Action|Drama,,,,,,,
Death Wish V: The Face of Death (1994),Action|Drama,,,,,,,
Double Indemnity (1944),Crime|Drama|Film-Noir,,,,,,,
Dying Young (1991),Drama|Romance,,,,,,,
Cool as Ice (1991),Drama,,,,,,,
Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi,,,,,,,
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy,,,,,,,
Teenage Mutant Ninja Turtles III (1993),Action|Children|Fantasy,,,,,,,
Red Dawn (1984),Action|Drama|War,,,,,,,
Band of the Hand (1986),Action,,,,,,,
Born American (1986),Action|Drama|Thriller,,,,,,,
Bloodsport (1988),Action,,,,,,,
Eyes of Laura Mars (1978),Mystery|Thriller,,,,,,,
Funny Bones (1995),Comedy|Drama,,,,,,,
Good Earth, The (1937),Drama,,,,,,
Good Morning, Vietnam (1987),Comedy|Drama|War,,,,,,
Good Mother, The (1988),Drama,,,,,,
Grumpy Old Men (1993),Comedy,,,,,,,
Guess Who's Coming to Dinner (1967),Drama,,,,,,,
Romeo Must Die (2000),Action|Crime|Romance|Thriller,,,,,,,
Here on Earth (2000),Drama|Romance,,,,,,,
Whatever It Takes (2000),Comedy|Romance,,,,,,,
Buddy Boy (1999),Drama|Thriller,,,,,,,
Color of Paradise, The (Rang-e khoda) (1999),Drama,,,,,,
Waking the Dead (2000),Drama|Thriller,,,,,,,
Blood and Sand (Sangre y Arena) (1989),Drama|Romance,,,,,,,
Gothic (1986),Drama|Horror,,,,,,,
Hillbillys in a Haunted House (1967),Comedy,,,,,,,
Lord of the Flies (1963),Adventure|Drama|Horror|Thriller,,,,,,,
Modern Times (1936),Comedy|Romance,,,,,,,
Last Resort (a.k.a. National Lampoon's Last Resort) (1994),Comedy,,,,,,,
Solar Crisis (1990),Sci-Fi|Thriller,,,,,,,
That's Life! (1986),Drama,,,,,,,
Heart and Souls (1993),Comedy|Fantasy,,,,,,,
Hud (1963),Drama|Western,,,,,,,
Hustler, The (1961),Drama,,,,,,
Inherit the Wind (1960),Drama,,,,,,,
Dersu Uzala (1975),Adventure|Drama,,,,,,,
Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,,,,,,,
Horror Hotel (a.k.a. City of the Dead, The) (1960),Horror|Thriller,,,,,,
Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),Comedy,,,,,,,
Retroactive (1997),Sci-Fi|Thriller,,,,,,,
Place in the Sun, A (1951),Drama|Romance,,,,,,
Jacob's Ladder (1990),Drama|Fantasy|Horror|Mystery|Thriller,,,,,,,
Empire Records (1995),Comedy|Drama,,,,,,,
Bamba, La (1987),Drama,,,,,,
Ladyhawke (1985),Adventure|Fantasy|Romance,,,,,,,
Lucas (1986),Drama|Romance,,,,,,,
High Fidelity (2000),Comedy|Drama|Romance,,,,,,,
Road to El Dorado, The (2000),Animation|Children,,,,,,
Skulls, The (2000),Thriller,,,,,,
Autopsy (Macchie Solari) (1975),Horror,,,,,,,
Devil Girl From Mars (1954),Sci-Fi,,,,,,,
El Dorado (1967),Western,,,,,,,
Hideous Sun Demon, The (1959),Horror|Sci-Fi,,,,,,
Hook (1991),Adventure|Comedy|Fantasy,,,,,,,
Horror Express (1972),Horror,,,,,,,
My Chauffeur (1986),Comedy,,,,,,,
Son of the Sheik, The (1926),Adventure|Drama,,,,,,
Torso (I Corpi Presentano Tracce di Violenza Carnale) (1973),Horror|Mystery|Thriller,,,,,,,
True Grit (1969),Adventure|Western,,,,,,,
Roadside Prophets (1992),Comedy|Drama,,,,,,,
Madame Sousatzka (1988),Drama,,,,,,,
Max Dugan Returns (1983),Comedy,,,,,,,
Midnight Express (1978),Drama,,,,,,,
Misery (1990),Drama|Horror|Thriller,,,,,,,
Mr. Saturday Night (1992),Comedy|Drama,,,,,,,
Murphy's Romance (1985),Comedy|Romance,,,,,,,
My Life (1993),Drama,,,,,,,
Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,,,,,,,
Network (1976),Comedy|Drama,,,,,,,
No Way Out (1987),Drama|Mystery|Thriller,,,,,,,
North Dallas Forty (1979),Comedy|Drama,,,,,,,
Odd Couple, The (1968),Comedy|Drama,,,,,,
Outlaw Josey Wales, The (1976),Action|Adventure|Drama|Western,,,,,,
Black and White (1999),Drama,,,,,,,
Frequency (2000),Drama|Thriller,,,,,,,
Ready to Rumble (2000),Comedy,,,,,,,
Return to Me (2000),Drama|Romance,,,,,,,
Rules of Engagement (2000),Drama|Thriller,,,,,,,
Joe Gould's Secret (2000),Drama,,,,,,,
Me Myself I (2000),Comedy|Romance,,,,,,,
Bell, Book and Candle (1958),Comedy|Fantasy|Romance,,,,,,
Bells, The (1926),Crime|Drama,,,,,,
End of Violence, The (1997),Drama|Thriller,,,,,,
Force 10 from Navarone (1978),Action|War,,,,,,,
How to Stuff a Wild Bikini (1965),Comedy,,,,,,,
Mystery Train (1989),Comedy|Drama,,,,,,,
Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama,,,,,,,
Taffin (1988),Action|Thriller,,,,,,,
Arthur (1981),Comedy|Romance,,,,,,,
Bachelor Party (1984),Comedy,,,,,,,
Parenthood (1989),Comedy|Drama,,,,,,,
Predator (1987),Action|Sci-Fi|Thriller,,,,,,,
Prince of Tides, The (1991),Drama|Romance,,,,,,
Postman Always Rings Twice, The (1981),Crime|Thriller,,,,,,
Smoking/No Smoking (1993),Comedy,,,,,,,
All the Vermeers in New York (1990),Comedy|Drama|Romance,,,,,,,
Actor's Revenge, An (Yukinojo henge) (1963),Drama,,,,,,
28 Days (2000),Drama,,,,,,,
American Psycho (2000),Comedy|Crime|Drama|Horror|Mystery|Thriller,,,,,,,
Keeping the Faith (2000),Comedy|Drama|Romance,,,,,,,
Where the Money Is (2000),Comedy|Drama,,,,,,,
East is East (1999),Comedy,,,,,,,
Filth and the Fury, The (2000),Documentary,,,,,,
Passion of Mind (1999),Drama|Mystery|Romance,,,,,,,
Third World Cop (1999),Action,,,,,,,
Coming Apart (1969),Drama,,,,,,,
Diner (1982),Comedy|Drama,,,,,,,
Shakes the Clown (1992),Comedy,,,,,,,
Cabaret (1972),Musical|War,,,,,,,
What Ever Happened to Baby Jane? (1962),Drama|Thriller,,,,,,,
Prick Up Your Ears (1987),Comedy|Drama,,,,,,,
Auntie Mame (1958),Comedy|Drama,,,,,,,
Guys and Dolls (1955),Comedy|Musical|Romance,,,,,,,
Hunger, The (1983),Horror,,,,,,
Marathon Man (1976),Crime|Drama|Thriller,,,,,,,
Caddyshack (1980),Comedy,,,,,,,
Gossip (2000),Drama|Thriller,,,,,,,
Love and Basketball (2000),Drama|Romance,,,,,,,
U-571 (2000),Action|Thriller,,,,,,,
Virgin Suicides, The (1999),Drama|Mystery,,,,,,
Jennifer 8 (1992),Mystery|Thriller,,,,,,,
Law, The (a.k.a. Where the Hot Wind Blows!) (Le Legge) (1958),Drama,,,,,,
Limelight (1952),Comedy|Drama|Romance,,,,,,,
In the Realm of Passion (a.k.a. Phantom Love) (Ai No Borei) (1978),Drama,,,,,,,
Stacy's Knights (1982),Drama,,,,,,,
Committed (2000),Comedy|Drama,,,,,,,
Crow: Salvation, The (2000),Action|Horror,,,,,,
Flintstones in Viva Rock Vegas, The (2000),Children|Comedy,,,,,,
Where the Heart Is (2000),Comedy|Drama,,,,,,,
Big Kahuna, The (2000),Comedy|Drama,,,,,,
Bossa Nova (2000),Comedy|Drama|Romance,,,,,,,
Goat on Fire and Smiling Fish (1999),Comedy|Romance,,,,,,,
Idiots, The (Idioterne) (1998),Comedy|Drama,,,,,,
Last September, The (1999),Drama,,,,,,
Time Code (2000),Comedy|Drama,,,,,,,
Carnosaur (1993),Horror|Sci-Fi,,,,,,,
Carnosaur 2 (1995),Horror|Sci-Fi,,,,,,,
Carnosaur 3: Primal Species (1996),Horror|Sci-Fi,,,,,,,
Defying Gravity (1997),Drama,,,,,,,
Hidden, The (1987),Action|Horror|Sci-Fi,,,,,,
Two Moon Junction (1988),Drama|Romance,,,,,,,
Gladiator (2000),Action|Adventure|Drama,,,,,,,
I Dreamed of Africa (2000),Drama,,,,,,,
Up at the Villa (2000),Drama,,,,,,,
Human Traffic (1999),Comedy,,,,,,,
Jails, Hospitals & Hip-Hop (2000),Comedy|Documentary|Drama,,,,,,
Black Tights (1-2-3-4 ou Les Collants noirs) (1960),Drama|Musical,,,,,,,
Breathless (1983),Action|Drama|Romance|Thriller,,,,,,,
Great Locomotive Chase, The (1956),Adventure|War,,,,,,
Idolmaker, The (1980),Drama,,,,,,
Inferno (1980),Horror,,,,,,,
King of Marvin Gardens, The (1972),Crime|Drama,,,,,,
Whom the Gods Wish to Destroy (Nibelungen, Teil 1: Siegfried, Die) (1966),Adventure|Fantasy,,,,,
Lords of Flatbush, The (1974),Comedy|Drama,,,,,,
Mr. Mom (1983),Comedy|Drama,,,,,,,
Time Masters (Les Maîtres du Temps) (1982),Animation|Sci-Fi,,,,,,,
Battlefield Earth (2000),Action|Sci-Fi,,,,,,,
Center Stage (2000),Drama|Musical,,,,,,,
Held Up (1999),Comedy,,,,,,,
Screwed (2000),Comedy,,,,,,,
Whipped (2000),Comedy,,,,,,,
Hamlet (2000),Crime|Drama|Romance|Thriller,,,,,,,
Anchors Aweigh (1945),Comedy|Musical,,,,,,,
Blue Hawaii (1961),Comedy|Musical,,,,,,,
Castaway Cowboy, The (1974),Comedy|Western,,,,,,
G. I. Blues (1960),Comedy|Musical|Romance,,,,,,,
Gay Deceivers, The (1969),Comedy,,,,,,
Gypsy (1962),Musical,,,,,,,
King Creole (1958),Drama|Musical,,,,,,,
On the Town (1949),Comedy|Musical|Romance,,,,,,,
One Little Indian (1973),Comedy|Drama|Western,,,,,,,
Pee-wee's Big Adventure (1985),Comedy,,,,,,,
Regret to Inform (1998),Documentary,,,,,,,
Roustabout (1964),Musical,,,,,,,
Saludos Amigos (1943),Animation|Children|Comedy,,,,,,,
Slipper and the Rose, The (1976),Adventure|Musical|Romance,,,,,,
Things Change (1988),Comedy,,,,,,,
Honeymoon in Vegas (1992),Comedy|Romance,,,,,,,
Dinosaur (2000),Animation|Children,,,,,,,
Loser (2000),Comedy|Romance,,,,,,,
Road Trip (2000),Comedy,,,,,,,
Small Time Crooks (2000),Comedy,,,,,,,
Hollywood Knights, The (1980),Comedy,,,,,,
Myth of Fingerprints, The (1997),Comedy|Drama,,,,,,
Possession (1981),Drama|Horror,,,,,,,
Twelve Chairs, The (1970),Comedy,,,,,,
Mission: Impossible 2 (2000),Action|Thriller,,,,,,,
Shanghai Noon (2000),Action|Adventure|Comedy|Western,,,,,,,
Better Living Through Circuitry (1999),Documentary,,,,,,,
8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy,,,,,,,
Carnival of Souls (1962),Horror|Thriller,,,,,,,
Flying Tigers (1942),Action|Drama|Romance|War,,,,,,,
Gold Rush, The (1925),Adventure|Comedy|Romance,,,,,,
House of Exorcism, The (a.k.a. Lisa and the Devil) (La Casa dell'esorcismo) (1973),Horror,,,,,,
It's in the Water (1998),Comedy,,,,,,,
Monsieur Verdoux (1947),Comedy|Crime,,,,,,,
On Her Majesty's Secret Service (1969),Action|Adventure|Thriller,,,,,,,
Seven Days in May (1964),Thriller,,,,,,,
Spy Who Loved Me, The (1977),Action|Adventure|Thriller,,,,,,
Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama,,,,,,,
Vagabond (Sans toit ni loi) (1985),Drama,,,,,,,
Moonraker (1979),Action|Adventure|Romance|Sci-Fi|Thriller,,,,,,,
Man with the Golden Gun, The (1974),Action|Adventure|Thriller,,,,,,
King in New York, A (1957),Comedy|Drama,,,,,,
Woman of Paris, A (1923),Drama,,,,,,
In Old California (1942),Western,,,,,,,
Fighting Seabees, The (1944),Action|Drama|War,,,,,,
Dark Command (1940),Western,,,,,,,
Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama,,,,,,,
Big Momma's House (2000),Comedy,,,,,,,
Running Free (1999),Adventure|Children|Drama,,,,,,,
Abominable Snowman, The (1957),Horror|Sci-Fi,,,,,,
American Gigolo (1980),Drama,,,,,,,
Anguish (Angustia) (1987),Horror,,,,,,,
Blood Spattered Bride, The (La Novia Ensangrentada) (1972),Horror,,,,,,
City of the Living Dead (Paura nella città dei morti viventi) (1980),Horror,,,,,,,
Endless Summer, The (1966),Documentary,,,,,,
Guns of Navarone, The (1961),Action|Adventure|Drama|War,,,,,,
Blow-Out (La Grande Bouffe) (1973),Drama,,,,,,,
Lured (1947),Crime,,,,,,,
Pandora and the Flying Dutchman (1951),Drama,,,,,,,
Quatermass and the Pit (1967),Horror|Sci-Fi,,,,,,,
Enemy from Space (Quatermass 2) (1957),Sci-Fi|Thriller,,,,,,,
Puppet Master (1989),Horror|Sci-Fi|Thriller,,,,,,,
Puppet Master II (1990),Horror|Sci-Fi|Thriller,,,,,,,
Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,,,,,,,
Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,,,,,,,
Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,,,,,,,
Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller,,,,,,,
Retro Puppet Master (1999),Horror|Sci-Fi|Thriller,,,,,,,
Rent-A-Cop (1988),Action|Comedy|Crime,,,,,,,
Romeo and Juliet (1968),Drama|Romance,,,,,,,
Stay Tuned (1992),Comedy,,,,,,,
Story of G.I. Joe, The (1945),War,,,,,,
Blazing Saddles (1974),Comedy|Western,,,,,,,
Benji (1974),Adventure|Children,,,,,,,
Benji the Hunted (1987),Adventure|Children,,,,,,,
For the Love of Benji (1977),Adventure|Children,,,,,,,
White Christmas (1954),Comedy|Musical|Romance,,,,,,,
Eraserhead (1977),Drama|Horror,,,,,,,
Baraka (1992),Documentary,,,,,,,
Man with the Golden Arm, The (1955),Drama,,,,,,
Decline of Western Civilization, The (1981),Documentary,,,,,,
Decline of Western Civilization Part II: The Metal Years, The (1988),Documentary,,,,,,
For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,,,,,,,
Magnum Force (1973),Action|Crime|Drama|Thriller,,,,,,,
Blood Simple (1984),Crime|Drama|Film-Noir,,,,,,,
Fabulous Baker Boys, The (1989),Drama|Romance,,,,,,
Prizzi's Honor (1985),Comedy|Drama|Romance,,,,,,,
Flatliners (1990),Horror|Sci-Fi|Thriller,,,,,,,
Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi,,,,,,,
Porky's (1981),Comedy,,,,,,,
Porky's II: The Next Day (1983),Comedy,,,,,,,
Porky's Revenge (1985),Comedy,,,,,,,
Private School (1983),Comedy,,,,,,,
Class of Nuke 'Em High (1986),Comedy|Horror,,,,,,,
Toxic Avenger, The (1985),Comedy|Horror,,,,,,
Toxic Avenger, Part II, The (1989),Comedy|Horror,,,,,
Toxic Avenger Part III: The Last Temptation of Toxie, The (1989),Comedy|Horror,,,,,,
Night of the Creeps (1986),Comedy|Horror|Sci-Fi,,,,,,,
Predator 2 (1990),Action|Sci-Fi|Thriller,,,,,,,
Running Man, The (1987),Action|Adventure|Sci-Fi,,,,,,
Starman (1984),Adventure|Drama|Romance|Sci-Fi,,,,,,,
Brother from Another Planet, The (1984),Drama|Sci-Fi,,,,,,
Alien Nation (1988),Crime|Drama|Sci-Fi,,,,,,,
Mad Max (1979),Action|Adventure|Sci-Fi,,,,,,,
Road Warrior, The (Mad Max 2) (1981),Action|Adventure|Sci-Fi,,,,,,
Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,,,,,,,
Bird on a Wire (1990),Action|Comedy|Romance,,,,,,,
Angel Heart (1987),Horror|Mystery|Thriller,,,,,,,
Nine 1/2 Weeks (1986),Drama|Romance,,,,,,,
Firestarter (1984),Horror|Thriller,,,,,,,
Sleepwalkers (1992),Horror,,,,,,,
Action Jackson (1988),Action|Comedy|Crime|Thriller,,,,,,,
Sarafina! (1992),Drama,,,,,,,
Soapdish (1991),Comedy,,,,,,,
Long Walk Home, The (1990),Drama,,,,,,
Clara's Heart (1988),Drama,,,,,,,
Burglar (1987),Comedy|Crime,,,,,,,
Fatal Beauty (1987),Action|Comedy|Crime|Drama,,,,,,,
Gone in 60 Seconds (2000),Action|Crime,,,,,,,
American Pimp (1999),Documentary,,,,,,,
Love's Labour's Lost (2000),Comedy|Romance,,,,,,,
Sunshine (1999),Drama,,,,,,,
Trixie (2000),Comedy|Crime|Mystery,,,,,,,
American Virgin (2000),Comedy,,,,,,,
Hamlet (1990),Drama,,,,,,,
Coming Home (1978),Drama|War,,,,,,,
American Pop (1981),Animation|Musical,,,,,,,
Assault on Precinct 13 (1976),Action|Thriller,,,,,,,
Near Dark (1987),Horror|Western,,,,,,,
One False Move (1992),Crime|Drama|Film-Noir|Thriller,,,,,,,
Shaft (1971),Action|Crime|Drama|Thriller,,,,,,,
Conversation, The (1974),Drama|Mystery,,,,,,
Cutter's Way (1981),Drama|Thriller,,,,,,,
Fury, The (1978),Horror,,,,,,
Paper Chase, The (1973),Drama,,,,,,
Prince of the City (1981),Drama,,,,,,,
Serpico (1973),Crime|Drama,,,,,,,
Ace in the Hole (a.k.a. Big Carnival, The) (1951),Drama,,,,,,
Lonely Are the Brave (1962),Drama|Western,,,,,,,
Sugarland Express, The (1974),Drama,,,,,,
Trouble in Paradise (1932),Comedy|Romance,,,,,,,
Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,,,,,,,
Badlands (1973),Crime|Drama|Thriller,,,,,,,
Battleship Potemkin, The (Bronenosets Potyomkin) (1925),Drama|War,,,,,,
Boys and Girls (2000),Comedy|Romance,,,,,,,
Shaft (2000),Action|Crime|Thriller,,,,,,,
Titan A.E. (2000),Action|Adventure|Animation|Sci-Fi,,,,,,,
Butterfly (La Lengua de las mariposas) (1999),Drama,,,,,,,
Jesus' Son (1999),Drama,,,,,,,
Match, The (1999),Comedy|Romance,,,,,,
Time Regained (Temps retrouvé, Le) (1999),Drama,,,,,,
Boricua's Bond (2000),Drama,,,,,,,
Chicken Run (2000),Animation|Children|Comedy,,,,,,,
Me, Myself and Irene (2000),Adventure|Comedy,,,,,,
Patriot, The (2000),Action|Drama|War,,,,,,
Adventures of Rocky and Bullwinkle, The (2000),Adventure|Animation|Children|Comedy|Fantasy,,,,,,
Perfect Storm, The (2000),Drama|Thriller,,,,,,
Golden Bowl, The (2000),Drama,,,,,,
Asylum (1972),Horror,,,,,,,
Communion (1989),Drama|Sci-Fi|Thriller,,,,,,,
Fun and Fancy Free (1947),Animation|Children|Musical,,,,,,,
Kentucky Fried Movie, The (1977),Comedy,,,,,,
Bound by Honor (a.k.a. Blood In, Blood Out) (1993),Action|Crime|Drama|Thriller,,,,,,
Daughter of Dr. Jeckyll (1957),Horror,,,,,,,
F/X (1986),Action|Crime|Thriller,,,,,,,
F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller,,,,,,,
Hot Spot, The (1990),Crime|Drama|Romance,,,,,,
Missing in Action (1984),Action|War,,,,,,,
Missing in Action 2: The Beginning (1985),Action|War,,,,,,,
Braddock: Missing in Action III (1988),Action|War,,,,,,,
Thunderbolt and Lightfoot (1974),Action,,,,,,,
Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller,,,,,,,
Golden Voyage of Sinbad, The (1974),Action|Adventure,,,,,,
Hatchet For the Honeymoon (Il Rosso Segno Della Follia) (1970),Fantasy|Horror|Thriller,,,,,,,
House Party (1990),Comedy,,,,,,,
House Party 2 (1991),Comedy,,,,,,,
Make Mine Music (1946),Animation|Children|Musical,,,,,,,
Melody Time (1948),Animation|Children|Musical,,,,,,,
Nekromantik (1987),Comedy|Horror,,,,,,,
On Our Merry Way (1948),Comedy|Drama,,,,,,,
Project Moon Base (1953),Sci-Fi,,,,,,,
Rocketship X-M (1950),Sci-Fi,,,,,,,
Shaft in Africa (1973),Action|Crime,,,,,,,
Shaft's Big Score! (1972),Action|Crime,,,,,,,
Croupier (1998),Crime|Drama,,,,,,,
Kid, The (2000),Comedy,,,,,,
Scary Movie (2000),Comedy|Horror,,,,,,,
But I'm a Cheerleader (1999),Comedy,,,,,,,
Shower (Xizao) (1999),Comedy,,,,,,,
Blow-Up (Blowup) (1966),Drama|Mystery,,,,,,,
Pawnbroker, The (1964),Drama,,,,,,
Groove (2000),Drama,,,,,,,
Footloose (1984),Drama,,,,,,,
Duel in the Sun (1946),Western,,,,,,,
X-Men (2000),Action|Adventure|Sci-Fi,,,,,,,
Chuck & Buck (2000),Comedy|Drama,,,,,,,
Five Senses, The (1999),Drama,,,,,,
Wisdom of Crocodiles, The (a.k.a. Immortality) (2000),Romance|Thriller,,,,,,
In Crowd, The (2000),Thriller,,,,,,
What Lies Beneath (2000),Thriller,,,,,,,
Pokémon the Movie 2000 (2000),Animation|Children,,,,,,,
Criminal Lovers (Les Amants Criminels) (1999),Crime|Drama|Romance|Thriller,,,,,,,
Anatomy of a Murder (1959),Drama|Mystery,,,,,,,
Freejack (1992),Action|Sci-Fi,,,,,,,
Greaser's Palace (1972),Comedy|Drama|Western,,,,,,,
H.O.T.S. (1979),Comedy,,,,,,,
Knightriders (1981),Action|Adventure|Drama,,,,,,,
MacKenna's Gold (1969),Western,,,,,,,
Sinbad and the Eye of the Tiger (1977),Action|Adventure,,,,,,,
Two Women (La Ciociara) (1961),Drama|War,,,,,,,
What About Bob? (1991),Comedy,,,,,,,
White Sands (1992),Drama|Thriller,,,,,,,
Breaker Morant (1980),Drama|War,,,,,,,
Everything You Always Wanted to Know About Sex (1972),Comedy,,,,,,,
Interiors (1978),Drama,,,,,,,
Love and Death (1975),Comedy,,,,,,,
Official Story, The (La Historia oficial) (1985),Drama,,,,,,
Other Side of Sunday, The (Søndagsengler) (1996),Comedy|Drama,,,,,,
Pot O' Gold (1941),Comedy|Musical,,,,,,,
Tampopo (1985),Comedy,,,,,,,
Thomas and the Magic Railroad (2000),Children,,,,,,,
Nutty Professor II: The Klumps (2000),Comedy,,,,,,,
Girl on the Bridge, The (La Fille sur le Pont) (1999),Drama|Romance,,,,,,
Wonderland (1999),Drama,,,,,,,
Autumn in New York (2000),Drama|Romance,,,,,,,
Coyote Ugly (2000),Drama,,,,,,,
Hollow Man (2000),Horror|Sci-Fi|Thriller,,,,,,,
Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi,,,,,,,
Better Living (1998),Comedy,,,,,,,
Mad About Mambo (2000),Comedy|Romance,,,,,,,
Psycho Beach Party (2000),Comedy|Horror|Thriller,,,,,,,
Saving Grace (2000),Comedy,,,,,,,
Black Sabbath (Tre volti della paura, I) (1963),Horror,,,,,,
Brain That Wouldn't Die, The (1962),Horror|Sci-Fi,,,,,,
Bronco Billy (1980),Adventure|Drama|Romance,,,,,,,
Crush, The (1993),Thriller,,,,,,
Kelly's Heroes (1970),Action|Comedy|War,,,,,,,
Phantasm II (1988),Horror,,,,,,,
Phantasm III: Lord of the Dead (1994),Horror,,,,,,,
Phantasm IV: Oblivion (1998),Horror,,,,,,,
Pumpkinhead (1988),Horror,,,,,,,
Air America (1990),Action|Comedy,,,,,,,
Sleepaway Camp (1983),Horror,,,,,,,
Steel Magnolias (1989),Drama,,,,,,,
...And God Created Woman (Et Dieu... créa la femme) (1956),Drama,,,,,,,
Easy Money (1983),Comedy,,,,,,,
Ilsa, She Wolf of the SS (1974),Horror,,,,,,
Silent Fall (1994),Drama|Thriller,,,,,,,
Spiral Staircase, The (1946),Thriller,,,,,,
Whatever Happened to Aunt Alice? (1969),Crime|Thriller,,,,,,,
I'm the One That I Want (2000),Comedy,,,,,,,
Tao of Steve, The (2000),Comedy,,,,,,
Tic Code, The (1998),Drama,,,,,,
Aimée & Jaguar (1999),Drama|Romance|War,,,,,,,
Affair of Love, An (Une liaison pornographique) (1999),Drama|Romance,,,,,,
Autumn Heart, The (1999),Drama,,,,,,
Bless the Child (2000),Thriller,,,,,,,
Cecil B. DeMented (2000),Comedy,,,,,,,
Eyes of Tammy Faye, The (2000),Documentary,,,,,,
Opportunists, The (2000),Comedy|Crime|Drama,,,,,,
